id,trade_biweek,biweek_start_value,biweek_last_value,earning1,earning2,earning,rtn_std,win_days,lose_days,win_rate,biggest_loss_day,biggest_loss,deltadays_with_hs300
19216,201424,1.0162,1.018,0.00177130486125,0.00226444816383,0.00226444816383,0.000147089141448,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
19216,201425,1.0184,1.0202,0.00176747839749,0.00216110019646,0.00216110019646,0.000101434388046,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
19216,201426,1.0207,1.021,0.000293915940041,0.000784159968634,0.000784159968634,0.000204082570776,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
19216,201500,1.0218,1.0224,0.000587199060482,0.00137120470127,0.00137120470127,0.000288945994289,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
19216,201501,1.0229,1.0246,0.00166194153876,0.00215179968701,0.00215179968701,0.000151477513872,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
19216,201502,1.0251,1.0269,0.0017559262511,0.00224477845013,0.00224477845013,0.000145811858835,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
19216,201503,1.0273,1.0286,0.00126545312956,0.00165546791314,0.00165546791314,0.000110376596122,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
19216,201504,1.0299,1.0313,0.00135935527721,0.00262492708536,0.00262492708536,0.000399004773899,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
19216,201505,1.0318,1.0335,0.00164760612522,0.002133229904,0.002133229904,0.000150170687287,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
19216,201506,1.034,1.0346,0.000580270793037,0.00106434446057,0.00106434446057,0.000166667818634,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
19430,201420,1.0,1.0,0.0,,0.0,0.0,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
19430,201421,1.0,1.0,0.0,0.0,0.0,0.0,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
19430,201422,1.0,1.0,0.0,0.0,0.0,0.0,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
19430,201423,1.0,1.0,0.0,0.0,0.0,0.0,10,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
19430,201424,1.0,1.0,0.0,0.0,0.0,0.0,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
19430,201425,1.0,1.0,0.0,0.0,0.0,0.0,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
19430,201426,1.0,1.0,0.0,0.0,0.0,0.0,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
19430,201500,1.0,1.0,0.0,0.0,0.0,0.0,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
19430,201501,1.0,1.0,0.0,0.0,0.0,0.0,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
19430,201502,1.0,1.0,0.0,0.0,0.0,0.0,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
19430,201503,1.0,1.0,0.0,0.0,0.0,0.0,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
19430,201504,1.0,1.0,0.0,0.0,0.0,0.0,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
19430,201505,1.0,1.0,0.0,0.0,0.0,0.0,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
19430,201506,1.0,1.0,0.0,0.0,0.0,0.0,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
19454,201420,1.247,1.2,-0.037690457097,,-0.037690457097,0.00824734032262,2,5,0.285714285714,2014-10-17,-0.0407673860911,0 days 00:00:00.000000000
19454,201421,1.211,1.237,0.0214698596201,0.0308333333333,0.0308333333333,0.00818285546926,8,4,0.666666666667,2014-10-23,-0.018166804294,-4 days +00:00:00.000000000
19454,201422,1.25,1.219,-0.0248,-0.0145513338723,-0.0145513338723,0.00955953952464,5,5,0.5,2014-11-13,-0.0296,0 days 00:00:00.000000000
19454,201423,1.235,1.307,0.0582995951417,0.0721903199344,0.0721903199344,0.00941136308489,8,3,0.727272727273,2014-11-26,-0.00620636152056,6 days 00:00:00.000000000
19454,201424,1.307,1.412,0.0803366488141,0.0803366488141,0.0803366488141,0.0246615978604,9,2,0.818181818182,2014-12-09,-0.0457564575646,0 days 00:00:00.000000000
19454,201425,1.412,1.407,-0.00354107648725,-0.00354107648725,-0.00354107648725,0.0153848684608,6,5,0.545454545455,2014-12-23,-0.0635474860335,-1 days +00:00:00.000000000
19454,201426,1.378,1.367,-0.00798258345428,-0.0284292821606,-0.0284292821606,0.0127466250455,1,2,0.333333333333,2014-12-30,-0.0123367198839,1 days 00:00:00.000000000
19454,201500,1.391,1.376,-0.0107836089145,0.00658376005852,0.00658376005852,0.0163733213566,3,2,0.6,2015-01-09,-0.0282485875706,0 days 00:00:00.000000000
19454,201501,1.334,1.36,0.0194902548726,-0.0116279069767,-0.0116279069767,0.0245198158194,6,4,0.6,2015-01-19,-0.0496712929145,0 days 00:00:00.000000000
19454,201502,1.395,1.36,-0.0250896057348,0.0,0.0,0.0153946572347,5,5,0.5,2015-02-06,-0.048951048951,0 days 00:00:00.000000000
19454,201503,1.371,1.438,0.0488694383662,0.0573529411765,0.0573529411765,0.00393104850876,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
19454,201504,1.447,1.524,0.0532135452661,0.0598052851182,0.0598052851182,0.0148060997564,6,2,0.75,2015-03-06,-0.0142302716688,0 days 00:00:00.000000000
19454,201505,1.548,1.78,0.149870801034,0.167979002625,0.167979002625,0.0244420762674,9,1,0.9,2015-03-12,-0.0101201771031,2 days 00:00:00.000000000
19454,201506,1.793,1.833,0.0223089793642,0.0297752808989,0.0297752808989,0.00970468668532,4,2,0.666666666667,2015-03-27,-0.00596529284165,-4 days +00:00:00.000000000
19455,201420,1.049,1.051,0.00190657769304,,0.00190657769304,0.000464935897811,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
19455,201421,1.052,1.054,0.00190114068441,0.00285442435775,0.00285442435775,0.000429912044615,12,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
19455,201422,1.055,1.058,0.00284360189573,0.00379506641366,0.00379506641366,0.000489245705096,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
19455,201423,1.058,1.061,0.00283553875236,0.00283553875236,0.00283553875236,0.000441076331504,11,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
19455,201424,1.061,1.064,0.00282752120641,0.00282752120641,0.00282752120641,0.000439830350677,11,0,1.0,2014-11-30,0.0,-9 days +00:00:00.000000000
19455,201425,1.064,1.067,0.00281954887218,0.00281954887218,0.00281954887218,0.000438591389481,11,0,1.0,2014-12-14,0.0,-10 days +00:00:00.000000000
19455,201426,1.068,1.068,0.0,0.000937207122774,0.000937207122774,0.00054109678462,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
19455,201500,1.069,1.07,0.000935453695042,0.00187265917603,0.00187265917603,0.000512609056985,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
19455,201501,1.071,1.073,0.00186741363212,0.00280373831776,0.00280373831776,0.000451023690779,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
19455,201502,1.074,1.076,0.00186219739292,0.00279589934762,0.00279589934762,0.000449763845567,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
19455,201503,1.077,1.079,0.00185701021356,0.00278810408922,0.00278810408922,0.000496307390766,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
19455,201504,1.081,1.083,0.00185013876041,0.00370713623726,0.00370713623726,0.00070017868934,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
19455,201505,1.083,1.086,0.00277008310249,0.00277008310249,0.00277008310249,0.000445614724492,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
19455,201506,1.086,1.087,0.000920810313076,0.000920810313076,0.000920810313076,0.000375919236155,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
19515,201420,1.0672,1.0591,-0.00758995502249,,-0.00758995502249,0.00163272267842,3,4,0.428571428571,2014-10-16,-0.00851900393185,-1 days +00:00:00.000000000
19515,201421,1.0636,1.0753,0.0110003760812,0.0152960060429,0.0152960060429,0.00269092306227,6,4,0.6,2014-10-23,-0.00366679202708,-4 days +00:00:00.000000000
19515,201422,1.0779,1.0668,-0.0102978012803,-0.00790477076165,-0.00790477076165,0.00479566649002,4,6,0.4,2014-11-14,-0.0113983875452,1 days 00:00:00.000000000
19515,201423,1.0673,1.0814,0.0132109060245,0.0136857892763,0.0136857892763,0.00169240508373,9,1,0.9,2014-11-20,-0.00214832804035,0 days 00:00:00.000000000
19515,201424,1.0753,1.0786,0.00306891100158,-0.00258923617533,-0.00258923617533,0.00543025618797,4,6,0.4,2014-12-09,-0.0135776062494,0 days 00:00:00.000000000
19515,201425,1.0819,1.0774,-0.00415934929291,-0.00111255330985,-0.00111255330985,0.00389225525978,5,5,0.5,2014-12-23,-0.0122897800776,-1 days +00:00:00.000000000
19515,201426,1.0796,1.0812,0.00148203038162,0.00352700946724,0.00352700946724,0.00552980312351,2,1,0.666666666667,2014-12-30,-0.00472397184142,1 days 00:00:00.000000000
19515,201500,1.0902,1.0861,-0.00376077783893,0.00453200147984,0.00453200147984,0.00566373531787,3,2,0.6,2015-01-09,-0.00921364714468,0 days 00:00:00.000000000
19515,201501,1.0863,1.0987,0.0114148945963,0.0116011416997,0.0116011416997,0.00487592915384,7,3,0.7,2015-01-19,-0.00874635568513,0 days 00:00:00.000000000
19515,201502,1.1006,1.0831,-0.0159004179538,-0.0141985983435,-0.0141985983435,0.00329323977622,5,5,0.5,2015-02-06,-0.017507256894,0 days 00:00:00.000000000
19515,201503,1.0774,1.1004,0.0213476888806,0.0159726710368,0.0159726710368,0.00368850355523,6,1,0.857142857143,2015-02-09,0.0,0 days 00:00:00.000000000
19515,201504,1.1052,1.1152,0.00904813608397,0.013449654671,0.013449654671,0.00273992655071,5,3,0.625,2015-03-06,-0.0020581655481,0 days 00:00:00.000000000
19515,201505,1.1154,1.1423,0.0241169087323,0.0243005738881,0.0243005738881,0.00164919171524,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
19515,201506,1.1495,1.1593,0.00852544584602,0.0148822550994,0.0148822550994,0.00239380548663,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
19526,201420,1.0672,1.0591,-0.00758995502249,,-0.00758995502249,0.00163272267842,3,4,0.428571428571,2014-10-16,-0.00851900393185,-1 days +00:00:00.000000000
19526,201421,1.0636,1.0753,0.0110003760812,0.0152960060429,0.0152960060429,0.00269092306227,6,4,0.6,2014-10-23,-0.00366679202708,-4 days +00:00:00.000000000
19526,201422,1.0779,1.0668,-0.0102978012803,-0.00790477076165,-0.00790477076165,0.00479566649002,4,6,0.4,2014-11-14,-0.0113983875452,1 days 00:00:00.000000000
19526,201423,1.0673,1.0814,0.0132109060245,0.0136857892763,0.0136857892763,0.00169240508373,9,1,0.9,2014-11-20,-0.00214832804035,0 days 00:00:00.000000000
19526,201424,1.0753,1.0786,0.00306891100158,-0.00258923617533,-0.00258923617533,0.00543025618797,4,6,0.4,2014-12-09,-0.0135776062494,0 days 00:00:00.000000000
19526,201425,1.0819,1.0774,-0.00415934929291,-0.00111255330985,-0.00111255330985,0.00389225525978,5,5,0.5,2014-12-23,-0.0122897800776,-1 days +00:00:00.000000000
19526,201426,1.0796,1.0812,0.00148203038162,0.00352700946724,0.00352700946724,0.00552980312351,2,1,0.666666666667,2014-12-30,-0.00472397184142,1 days 00:00:00.000000000
19526,201500,1.0902,1.0861,-0.00376077783893,0.00453200147984,0.00453200147984,0.00566373531787,3,2,0.6,2015-01-09,-0.00921364714468,0 days 00:00:00.000000000
19526,201501,1.0863,1.0987,0.0114148945963,0.0116011416997,0.0116011416997,0.00487592915384,7,3,0.7,2015-01-19,-0.00874635568513,0 days 00:00:00.000000000
19526,201502,1.1006,1.0831,-0.0159004179538,-0.0141985983435,-0.0141985983435,0.00329323977622,5,5,0.5,2015-02-06,-0.017507256894,0 days 00:00:00.000000000
19526,201503,1.0774,1.1004,0.0213476888806,0.0159726710368,0.0159726710368,0.00368850355523,6,1,0.857142857143,2015-02-09,0.0,0 days 00:00:00.000000000
19526,201504,1.1052,1.1152,0.00904813608397,0.013449654671,0.013449654671,0.00273992655071,5,3,0.625,2015-03-06,-0.0020581655481,0 days 00:00:00.000000000
19526,201505,1.1154,1.1423,0.0241169087323,0.0243005738881,0.0243005738881,0.00164919171524,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
19526,201506,1.1495,1.164,0.0126141800783,0.0189967609209,0.0189967609209,0.00329152557681,6,1,0.857142857143,2015-03-31,-0.0025706940874,0 days 00:00:00.000000000
19530,201420,1.0573,1.0572,-9.45805353258e-05,,-9.45805353258e-05,3.57480821914e-05,6,1,0.857142857143,2014-10-16,-9.45805353258e-05,-1 days +00:00:00.000000000
19530,201421,1.0572,1.0571,-9.45894816496e-05,-9.45894816496e-05,-9.45894816496e-05,2.99118204708e-05,9,1,0.9,2014-10-24,-9.45894816496e-05,-3 days +00:00:00.000000000
19530,201422,1.057,1.0569,-9.46073793756e-05,-0.000189196859332,-0.000189196859332,3.98880869296e-05,8,2,0.8,2014-11-10,-9.46073793756e-05,-3 days +00:00:00.000000000
19530,201423,1.0568,1.0567,-9.46252838758e-05,-0.000189232661557,-0.000189232661557,3.98956354156e-05,8,2,0.8,2014-11-25,-9.46252838758e-05,5 days 00:00:00.000000000
19530,201424,1.0567,1.0565,-0.000189268477335,-0.000189268477335,-0.000189268477335,3.99031867591e-05,8,2,0.8,2014-12-11,-0.000189268477335,2 days 00:00:00.000000000
19530,201425,1.0565,1.0823,0.0244202555608,0.0244202555608,0.0244202555608,0.00775653310072,8,2,0.8,2014-12-19,-9.46521533365e-05,-5 days +00:00:00.000000000
19530,201426,1.0823,1.0822,-9.23958237088e-05,-9.23958237088e-05,-9.23958237088e-05,5.33447536903e-05,2,1,0.666666666667,2014-12-31,-9.23958237088e-05,2 days 00:00:00.000000000
19530,201500,1.0822,1.0821,-9.24043614858e-05,-9.24043614858e-05,-9.24043614858e-05,4.132448674e-05,4,1,0.8,2015-01-08,-9.24043614858e-05,-1 days +00:00:00.000000000
19530,201501,1.0821,1.0819,-0.000184825801682,-0.000184825801682,-0.000184825801682,3.89665008843e-05,8,2,0.8,2015-01-22,-0.000184825801682,3 days 00:00:00.000000000
19530,201502,1.0819,1.0817,-0.000184859968574,-0.000184859968574,-0.000184859968574,3.89737045634e-05,8,2,0.8,2015-02-06,-0.000184859968574,0 days 00:00:00.000000000
19530,201503,1.0817,1.0816,-9.24470740503e-05,-9.24470740503e-05,-9.24470740503e-05,3.49417096247e-05,6,1,0.857142857143,2015-02-16,-9.24470740503e-05,7 days 00:00:00.000000000
19530,201504,1.0815,1.0814,-9.24641701341e-05,-0.000184911242604,-0.000184911242604,4.28006150003e-05,6,2,0.75,2015-03-02,-9.24641701341e-05,-4 days +00:00:00.000000000
19530,201505,1.0813,1.0812,-9.24812725424e-05,-0.000184945441095,-0.000184945441095,3.89917254192e-05,8,2,0.8,2015-03-16,-9.24812725424e-05,6 days 00:00:00.000000000
19530,201506,1.0811,1.081,-9.24983812783e-05,-0.000184979652238,-0.000184979652238,4.5132501341e-05,5,2,0.714285714286,2015-03-30,-9.24983812783e-05,-1 days +00:00:00.000000000
19589,201420,1.045,1.0471,0.00200956937799,,0.00200956937799,0.000135305590648,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
19589,201421,1.0477,1.0502,0.00238617924979,0.00296055773088,0.00296055773088,0.000176869346035,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
19589,201422,1.0508,1.0533,0.00237913970308,0.0029518187012,0.0029518187012,0.000151860781466,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
19589,201423,1.054,1.0564,0.0022770398482,0.00294313111174,0.00294313111174,0.000175903214941,10,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
19589,201424,1.0571,1.0595,0.00227036231199,0.00293449450966,0.00293449450966,0.000175387065637,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
19589,201425,1.0602,1.0626,0.00226372382569,0.00292590844738,0.00292590844738,0.000174873936526,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
19589,201426,1.0633,1.0637,0.000376187341296,0.00103519668737,0.00103519668737,0.000271750426088,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
19589,201500,1.0648,1.0657,0.000845229151014,0.00188022938799,0.00188022938799,0.00037024961905,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
19589,201501,1.0664,1.0687,0.0021567891973,0.0028150511401,0.0028150511401,0.000176919525269,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
19589,201502,1.0693,1.0717,0.00224445899186,0.00280714887246,0.00280714887246,0.000152759149928,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
19589,201503,1.0723,1.074,0.00158537722652,0.00214612298218,0.00214612298218,0.000206508020714,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
19589,201504,1.0757,1.0776,0.00176629171702,0.00335195530726,0.00335195530726,0.000487774734546,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
19589,201505,1.0782,1.0805,0.00213318493786,0.00269116555308,0.00269116555308,0.000177344766283,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
19589,201506,1.0812,1.082,0.000739918608953,0.00138824618232,0.00138824618232,0.000217077601339,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
19590,201420,1.0419,1.0438,0.0018235915155,,0.0018235915155,0.000143565555836,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
19590,201421,1.0444,1.0466,0.00210647261586,0.00268250622725,0.00268250622725,0.000161539145684,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
19590,201422,1.0473,1.0495,0.00210063974028,0.00277087712593,0.00277087712593,0.000182664054123,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
19590,201423,1.0501,1.0524,0.00219026759356,0.00276322058123,0.00276322058123,0.000158451240126,10,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
19590,201424,1.053,1.0553,0.00218423551757,0.00275560623337,0.00275560623337,0.000181589328606,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
19590,201425,1.0559,1.0582,0.00217823657543,0.00274803373448,0.00274803373448,0.000157566268418,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
19590,201426,1.0588,1.0592,0.000377786173026,0.000945000945001,0.000945000945001,0.000218310754527,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
19590,201500,1.0602,1.061,0.000754574608564,0.00169939577039,0.00169939577039,0.000337878131693,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
19590,201501,1.0616,1.0639,0.00216654107008,0.00273327049953,0.00273327049953,0.000156737757047,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
19590,201502,1.0645,1.0668,0.00216063879756,0.00272582009587,0.00272582009587,0.000179627394517,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
19590,201503,1.0674,1.069,0.0014989694585,0.00206224221972,0.00206224221972,0.000182874614604,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
19590,201504,1.0707,1.0725,0.00168114317736,0.00327408793265,0.00327408793265,0.000494964158401,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
19590,201505,1.0732,1.0754,0.00204994409243,0.00270396270396,0.00270396270396,0.000178253288634,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
19590,201506,1.076,1.0768,0.000743494423792,0.00130184117538,0.00130184117538,0.000182872527297,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
19591,201420,1.0705,1.0747,0.00392340028024,,0.00392340028024,0.000300557878752,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
19591,201421,1.0756,1.0799,0.00399776868724,0.00483855959803,0.00483855959803,0.000209411285426,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
19591,201422,1.0808,1.0853,0.00416358253146,0.00500046300583,0.00500046300583,0.00022332270114,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
19591,201423,1.0862,1.0903,0.00377462714049,0.00460702110016,0.00460702110016,0.000199078794125,10,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
19591,201424,1.0912,1.0953,0.0037573313783,0.0045858937907,0.0045858937907,0.000202773652263,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
19591,201425,1.0961,1.1002,0.00374053462275,0.00447366018442,0.00447366018442,0.000194556647172,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
19591,201426,1.101,1.1019,0.000817438692098,0.0015451736048,0.0015451736048,0.000228898678493,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
19591,201500,1.1033,1.1052,0.00172210640805,0.0029948271168,0.0029948271168,0.000399005923024,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
19591,201501,1.106,1.1089,0.00262206148282,0.00334781035107,0.00334781035107,0.000186153784635,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
19591,201502,1.1097,1.1125,0.00252320446968,0.00324646045631,0.00324646045631,0.000213323180271,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
19591,201503,1.1133,1.1154,0.00188628402048,0.00260674157303,0.00260674157303,0.000210281605741,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
19591,201504,1.1175,1.1198,0.0020581655481,0.00394477317554,0.00394477317554,0.000589030827204,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
19591,201505,1.1206,1.1234,0.00249866143138,0.00321485979639,0.00321485979639,0.00021124079136,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
19591,201506,1.1242,1.1252,0.000889521437466,0.00160227879651,0.00160227879651,0.000238878441358,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
19615,201420,1.0469,1.0488,0.00181488203267,,0.00181488203267,0.000142873904102,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
19615,201421,1.0494,1.0518,0.00228702115495,0.00286041189931,0.00286041189931,0.000155653088087,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
19615,201422,1.0524,1.0547,0.00218548080578,0.00275717817075,0.00275717817075,0.000181692867408,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
19615,201423,1.0554,1.0577,0.00217926852378,0.00284441073291,0.00284441073291,0.000199818666433,10,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
19615,201424,1.0583,1.0607,0.00226778796183,0.00283634300841,0.00283634300841,0.000154358278886,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
19615,201425,1.0613,1.0636,0.002167153491,0.00273404355614,0.00273404355614,0.000156774972002,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
19615,201426,1.0643,1.0647,0.000375833881424,0.00103422339225,0.00103422339225,0.000271494848768,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
19615,201500,1.0658,1.0666,0.00075060987052,0.00178454024608,0.00178454024608,0.000378143787139,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
19615,201501,1.0672,1.0696,0.00224887556222,0.00281267579224,0.00281267579224,0.000153070540563,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
19615,201502,1.0702,1.0725,0.00214913100355,0.00271129394166,0.00271129394166,0.000155474285544,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
19615,201503,1.0732,1.0749,0.00158404770779,0.00223776223776,0.00223776223776,0.000227365363781,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
19615,201504,1.0766,1.0785,0.00176481515883,0.00334914875802,0.00334914875802,0.000487367616752,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
19615,201505,1.0791,1.0142,-0.0601427115189,-0.0596198423737,-0.0596198423737,0.0197274068099,9,1,0.9,2015-03-10,-0.0620887776851,0 days 00:00:00.000000000
19615,201506,1.0148,1.0157,0.000886874260938,0.0014789982252,0.0014789982252,0.000194736897855,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
19617,201420,1.0458,1.0477,0.00181679097342,,0.00181679097342,0.000143030248185,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
19617,201421,1.0483,1.0505,0.00209863588667,0.00267252075976,0.00267252075976,0.000160937968451,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
19617,201422,1.0512,1.0534,0.00209284627093,0.00276059019515,0.00276059019515,0.000181985976849,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
19617,201423,1.054,1.0563,0.00218216318786,0.00275299031707,0.00275299031707,0.000157868344592,10,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
19617,201424,1.0569,1.0592,0.00217617560791,0.00274543216889,0.00274543216889,0.000180919192139,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
19617,201425,1.0598,1.0621,0.00217022079638,0.00273791540786,0.00273791540786,0.000156986290136,10,0,1.0,2014-12-15,0.0,-9 days +00:00:00.000000000
19617,201426,1.0627,1.0631,0.00037639973652,0.000941530929291,0.000941530929291,0.000217508860121,3,0,1.0,2014-12-29,0.0,0 days 00:00:00.000000000
19617,201500,1.0641,1.0649,0.000751809040504,0.00169316150879,0.00169316150879,0.00033663824228,5,0,1.0,2015-01-05,0.0,-4 days +00:00:00.000000000
19617,201501,1.0655,1.0678,0.00215861098076,0.00272326040004,0.00272326040004,0.000156167379313,10,0,1.0,2015-01-12,0.0,-7 days +00:00:00.000000000
19617,201502,1.0684,1.0707,0.00215275177836,0.00271586439408,0.00271586439408,0.000178971634315,10,0,1.0,2015-01-26,0.0,-11 days +00:00:00.000000000
19617,201503,1.0713,1.0729,0.00149351255484,0.00205473055011,0.00205473055011,0.000182208801173,7,0,1.0,2015-02-09,0.0,0 days 00:00:00.000000000
19617,201504,1.0746,1.0764,0.00167504187605,0.00326218659707,0.00326218659707,0.000493164502728,8,0,1.0,2015-02-25,0.0,-9 days +00:00:00.000000000
19617,201505,1.0771,1.0793,0.00204252158574,0.00269416573764,0.00269416573764,0.000177607505014,10,0,1.0,2015-03-09,0.0,-1 days +00:00:00.000000000
19617,201506,1.0799,1.0808,0.000833410500972,0.0013897896785,0.0013897896785,0.000182979568024,6,0,1.0,2015-03-23,0.0,-8 days +00:00:00.000000000
19649,201420,1.06,1.0625,0.00235849056604,,0.00235849056604,0.00018751271133,7,0,1.0,2014-10-08,0.0,-9 days +00:00:00.000000000
19649,201421,1.0633,1.066,0.00253926455375,0.00329411764706,0.00329411764706,0.000227222510159,10,0,1.0,2014-10-20,0.0,-7 days +00:00:00.000000000
19649,201422,1.0669,1.07,0.00290561439685,0.00375234521576,0.00375234521576,0.000250054081415,10,0,1.0,2014-11-03,0.0,-10 days +00:00:00.000000000
19649,201423,1.0709,1.074,0.00289476141563,0.00373831775701,0.00373831775701,0.000249115328301,10,0,1.0,2014-11-17,0.0,-3 days +00:00:00.000000000
19649,201424,1.0749,1.078,0.0028839892083,0.00372439478585,0.00372439478585,0.000248185789716,10,0,1.0,2014-12-01,0.0,-8 days +00:00:00.000000000
