type,typeName,name,spell,spellAll,code
PFund,私募,方正融金01号-第19期,FZRJ01HD19Q,--,P03417
PFund,私募,勇博,YB,--,P03149
PFund,私募,投资2号(华宝),TZ2HHB,--,P03170
PFund,私募,分级基金投资第3期,FJJJTZD3Q,--,P03210
CPFund,私募,诺信基金,NXJJ,nuoxin,P03220
PFund,私募,万利稳进信托计划,WLWJXTJH,huarunshenguotou,P03221
PFund,私募,融享01号-第16期,RX01HD16Q,--,P03252
PFund,私募,黄金优选17期2号,HJYX17Q2H,yingfengziben,P04122
PFund,私募,中融国都安心得利,ZRGDAXDL,--,P04138
PFund,私募,中融宏北01号,ZRHB01H,--,P04160
PFund,私募,旗隆稳增量化一期,QLWZLHYQ,qianhaiqilong,P04170
PFund,私募,华西财富通01号-第08期,HXCFT01HD08Q,--,P04174
PFund,私募,海通伞形宝01号-第37期,HTSXB01HD37Q,--,P04175
PFund,私募,融享03号-第3期,RX03HD3Q,--,P03693
PFund,私募,汇鑫78号（母基金）,HX78H,--,P03695
PFund,私募,龙平01号-第08期,LP01HD08Q,--,P03709
PFund,私募,铂信成长组合TOT,BXCZZHTOT,--,P03747
PFund,私募,富锦(10期),FJ10Q,--,P03545
PFund,私募,鹏扬3期安享3号,PY3QAX3H,pengyang,P03550
PFund,私募,鹏扬3期安享6号,PY3QAX6H,pengyang,P03552
PFund,私募,金鹏1期,JP1Q,--,P03564
PFund,私募,恒瑞一期,HRYQ,shamenhengruitouzi,P03581
PFund,私募,融惠优选2期(3号),RHYX2Q3H,--,P03599
PFund,私募,国弘精选1期,GHJX1Q,guohong,P04490
PFund,私募,非凡结构化1号,FFJGH1H,feifantouzi,P04507
PFund,私募,08融新85号,08RX85H,--,P04512
PFund,私募,浦江之星102号,PJZX102H,--,P02776
PFund,私募,佑瑞持1号年年佑余20期,YRC1HNNYY20Q,youruichi,P03387
PFund,私募,通金3号,TJ3H,tongjintouzi,P06761
PFund,私募,尊岳进取3号,ZYJQ3H,shandongxintuo,P04903
PFund,私募,长安景林定增1号,CAJLDZ1H,jinglinzichan,P07179
PFund,私募,民生加银资管酒泉钢铁,MSJYZGJQGT,yongquanyixin,P07186
PFund,私募,鸿盛12号,HS12H,yongquanyixin,P07187
PFund,私募,鸿盛11号,HS11H,yongquanyixin,P07189
PFund,私募,长安证大稳健1号,CAZDWJ1H,zhengda,P07190
PFund,私募,道富稳盈2号增强型债券,DFWY2HZQXZQ,zhuquejiuqi,P07191
PFund,私募,利可2号,LK2H,likezichan,P07195
PFund,私募,利可1号,LK1H,likezichan,P07196
PFund,私募,芝麻开门,ZMKM,--,P04206
PFund,私募,汇金聚富IX期第7期,HJJFIXQD7Q,--,P04232
PFund,私募,汇信-金百合2号,HXJBH2H,jinbaihecaifu,P04246
PFund,私募,鼎诺安蕴8期(A型),DNAY8QAX,dingnuo,P04253
PFund,私募,融创稳健2号(第1期),RCWJ2HD1Q,--,P03931
PFund,私募,小马证券投资,XMZQTZ,tianma1,P03430
PFund,私募,08融新110号,08RX110H,--,P02896
PFund,私募,和鼎一号,HDYH,--,P02905
PFund,私募,融福02号第03期,RF02HD03Q,--,P04919
PFund,私募,浦江之星132号三期,PJZX132HSQ,--,P04921
PFund,私募,中海国信红岭量化,ZHGXHLLH,--,P04923
PFund,私募,红宝石安心稳健(H-3623),HBSAXWJH3623,--,P02884
PFund,私募,红宝石安心稳健(H-3626),HBSAXWJH3626,--,P02886
PFund,私募,黄金优选12期6号,HJYX12Q6H,zhanbo,P02501
PFund,私募,万永2期,WY2Q,wanyong,P02487
PFund,私募,黄金优选12期7号,HJYX12Q7H,zhanbo,P02486
PFund,私募,黄金优选12期8号,HJYX12Q8H,zhanbo,P02506
PFund,私募,鹏扬5期尊享B期,PY5QZXBQ,pengyang,P02447
PFund,私募,圆融方德量化对冲基金,YRFDLHDCJJ,yuanrongfangdetouzi,P02429
PFund,私募,天乙1期,TY1Q,beijingtianyihe,P02550
PFund,私募,格上精选1期,GSJX1Q,geshanglicai,P02519
PFund,私募,中信盈融达量化对冲5期,ZXYRDLHDC5Q,yingrongda,P02410
PFund,私募,鹏扬3期安享5号,PY3QAX5H,pengyang,P02414
PFund,私募,雪球2期,XQ2Q,kemingzichan,P02347
PFund,私募,永达3期,YD3Q,yongda,P02371
PFund,私募,泽泉财富管家1号,ZQCFGJ1H,zequan,P02455
PFund,私募,如石,RS,hengqinrushi,P02166
PFund,私募,融泰稳健01期-第5期,RTWJ01QD5Q,--,P02852
PFund,私募,稳健02号第4期,WJ02HD4Q,--,P02865
PFund,私募,东源定增指数型1期,DYDZZSX1QSZGX,dongyuanguquan,P02873
PFund,私募,红���石安心稳健(H-3625),HBSAXWJH3625,--,P02887
PFund,私募,泓湖重域对冲2号,HHZYDC2H,honghu,P02633
PFund,私募,泓湖CTA,HHCTA,honghu,P02634
PFund,私募,博观1期,BG1Q,--,P03959
PFund,私募,金狮205号,JS205H,--,P03968
PFund,私募,宁聚理财年年红1期,NJLCNNH1Q,ningju,S20265
PFund,私募,新同方阳明基金,XTFYMJJ,xintongfang,P03356
PFund,私募,汇金聚富1期第35期,HJJF1QD35Q,--,P03366
PFund,私募,博道精选5期,BDJX5Q,bodao,P03380
PFund,私募,赤子之心价值,CZZXJZ,chizizhixin,P03382
PFund,私募,重阳尊享F期,CYZXFQ,chongyang,P03404
PFund,私募,融金08号-第02期,RJ08HD02Q,--,P03425
PFund,私募,天富宝(汇鑫45号),TFBHX45H,guotaijunanzhengquan,P03442
PFund,私募,融享05号-第02期,RX05HD02Q,--,P03467
PFund,私募,英大1号(第2期),YD1HD2Q,--,P03627
PFund,私募,融金21号(融华01号-第5期),RJ21HRH01HD5Q,--,P03634
PFund,私募,金海2号(中融),JH2HZR,nanningjinhai,P03491
PFund,私募,金泰瑞丰(乾清),JTRFQQ,zhongjin,P03520
PFund,私募,上信-H-1104下游制造板块,SXH1104XYZZBK,guotaijijingongsi,P03523
PFund,私募,信合东方3期,XHDF3Q,yitiange,P02133
PFund,私募,大田对冲基金1号,DTDCJJ1H,zundao,P02135
PFund,私募,定向增发新价值2期,DXZFXJZ2Q,xinjiazhi,P02136
PFund,私募,主题18号,ZT18H,guangfajijin,P02268
PFund,私募,浦江之星118号(A2类）,PJZX118HA2L,--,P03434
PFund,私募,稳健流动性管理,WJLDXGL,--,P03437
PFund,私募,融金21号(融华01号-第2期),RJ21HRH01HD2Q,--,P03653
PFund,私募,毕立信稳健,BLXWJ,--,P03476
PFund,私募,丰煜-稳盈证券投资基金2号,FY-WYZQTZJJ2H,fengyu,S20062
PFund,私募,滨海德鑫1号,BHDX1H,binhaitiandi,S20098
PFund,私募,天津民晟红鹭多空A号,TJMSHLDKAH,minsheng,S20133
PFund,私募,步步为营1号,BBWY1H,dezecaifu,S20134
PFund,私募,朱红致选1号,ZHZX1H,guantongbeiwei,S20151
PFund,私募,步步为营2号,BBWY2H,dezecaifu,S20169
PFund,私募,盛宇一号,SYYH,shanghaishengyuguquan,S20202
PFund,私募,王凯致选1号,WKZX1H,guantongbeiwei,S20248
PFund,私募,泽泉景渤金融投资,ZQJBJRTZ,zequan,P02459
PFund,私募,鼎泰岩2期,DTY2Q,dingtaiyan,P02326
PFund,私募,鼎锋成长3期,DFCZ3Q,dingfengzichan,P03542
PFund,私募,展博新兴产业A类,ZBXXCYAL,zhanbo,P04783
PFund,私募,海川2号,HC2H,haichuanzefu,P02137
PFund,私募,航长红棉1号,HCHM1H,hangzhangtouzi,P02138
PFund,私募,和聚鼎宝2期,HJDB2Q,heju,P02139
PFund,私募,鹏扬10期,PY10Q,pengyang,P02141
PFund,私募,鹏扬5期稳增1期,PY5QWZ1Q,pengyang,P02142
PFund,私募,重阳对冲1号尊享D期,CYDC1HZXDQ,chongyang,P02144
PFund,私募,融惠优选2期(2号),RHYX2Q2H,--,P03749
PFund,私募,方得稳健成长01号(第05期),FDWJCZ01HD05Q,fangdezichan,P02740
PFund,私募,融赢财通2号,RYCT2H,--,P02754
PFund,私募,融金慧66号-第04期,RJH66HD04Q,--,P03324
PFund,私募,增强75号,ZQ75H,--,P03330
PFund,私募,睿鑫7号(一般级),RX7HYBJ,--,P03342
PFund,私募,粤财信托广发1号,GF1H,--,P03358
PFund,私募,汇金聚富1期第47期,HJJF1QD47Q,--,P03370
PFund,私募,佑瑞持1号年年佑余18期,YRC1HNNYY18Q,youruichi,P03384
PFund,私募,弘酬稳增一期,HCWZYQ,hongchou,P03398
PFund,私募,精赢09年4期,JY09N4Q,yuance,P03413
PFund,私募,财通证券01号第04期,CTZQ01HD04Q,--,P03818
PFund,私募,隆元系列第1期-第13期,LYXLD1QD13Q,--,P03821
PFund,私募,民生上海聚财01号-第05期,MSSHJC01HD05Q,--,P03843
PFund,私募,金狮94号,JS94H,--,P04611
PFund,私募,融新348号(融创稳健1号),RX348HRCWJ1H,--,P04612
PFund,私募,恒源1号(延期),HY1HYQ,--,P04638
PFund,私募,锐进6期,RJ6Q,dingnuo,P04795
PFund,私募,长安财富5号,CACF5H,--,P04810
PFund,私募,融新291号(第1期),RX291HD1Q,--,P04683
PFund,私募,融赢长城1号第4期,RYCC1HD4Q,--,P04721
PFund,私募,江城01号第07期,JC01HD07Q,--,P04821
PFund,私募,点击成金15号第02期,DJCJ15HD02Q,--,P04268
PFund,私募,信北02号-第05期,XB02HD05Q,--,P04283
PFund,私募,增强35号第17期,ZQ35HD17Q,--,P03828
PFund,私募,江城01号第04期,JC01HD04Q,--,P03833
PFund,私募,超人1号,CR1H,--,P04749
PFund,私募,金狮156号,JS156H,wudangzichan,P03941
PFund,私募,金狮15号(第10期),JS15HD10Q,--,P03971
PFund,私募,锦尚01号第08期,JS01HD08Q,--,P03982
PFund,私募,融享01号-第7期,RX01HD7Q,--,P03998
PFund,私募,融福1号,RF1H,--,P04013
PFund,私募,增强79号-第01期,ZQ79HD01Q,--,P04030
PFund,私募,汇金聚富IX期第1期,HJJFIXQD1Q,--,P04031
PFund,私募,融享01号-第10期,RX01HD10Q,--,P04058
PFund,私募,融福1号-第10期,RF1HD10Q,--,P04062
PFund,私募,海通伞形宝01号-第02期,HTSXB01HD02Q,--,P04073
PFund,私募,海通伞形宝01号-第16期,HTSXB01HD16Q,--,P04091
PFund,私募,信北01号-第11期,XB01HD11Q,--,P04177
PFund,私募,融金44号,RJ44H,--,P03561
PFund,私募,华平一号,HPYH,--,P02895
PFund,私募,融泰稳健01期-第9期,RTWJ01QD9Q,--,P02899
PFund,私募,石开投资一号,SKTZYH,shikaitouzi,P04952
PFund,私募,石开投资二号,SKTZEH,shikaitouzi,P04953
PFund,私募,光华精选2,GHJX2,--,P04954
PFund,私募,汇信-信诚1号,HXXC1H,--,P03738
PFund,私募,汇富01号,HF01H,--,P03320
PFund,私募,睿鑫7号(优先级),RX7HYXJ,--,P03341
PFund,私募,融金慧66号-第17期,RJH66HD17Q,--,P03353
PFund,私募,东源嘉盈3期,DYJY3Q,dongyuanjiaying,P03381
PFund,私募,佑瑞持1号年年佑余22期,YRC1HNNYY22Q,youruichi,P03389
PFund,私募,展博投资尊享系列之B期,ZBTZZXXLZBQ,zhanbo,P03392
PFund,私募,重阳尊享G期,CYZXGQ,chongyang,P03400
PFund,私募,重阳尊享I期,CYZXIQ,chongyang,P03403
PFund,私募,佑瑞持1号年年佑余16期,YRC1HNNYY16Q,youruichi,P02547
PFund,私募,时田丰一期,STFYQ,shitianfeng,C00186
PFund,私募,海中湾,HZW,haizhongwan,P02301
PFund,私募,方得稳健成长01号(第17期),FDWJCZ01HD17Q,fangdezichan,P02831
PFund,私募,汇鑫62号(中道亨3期)母,HX62HZDH3Q,--,P03462
PFund,私募,增强35号第03期,ZQ35HD03Q,--,P03619
PFund,私募,丰实融信6号三单元,FSRX6HSDY,hongyuanzhengquan,P03620
PFund,私募,增强67号(两江1号),ZQ67HLJ1H,--,P03628
PFund,私募,融盛稳健01号增强15号22期,RSWJ01HZQ15H22Q,--,P03637
PFund,私募,安心成长组合深圳鼎诺,AXCZZHSZDN,dingnuo,P02388
PFund,私募,恒基浦业1期母基金,HJPY1QMJJ,hengjipuyezichan,P02392
PFund,私募,财通财丰1号,CTCF1H,caitongzhengquan,J00418
PFund,私募,华西红利来四号A,HXHLLSHA,huaxizhengquan,J00428
PFund,私募,华融分级固利22号A,HRFJGL22HA,huarongzhengquan,J00648
PFund,私募,中山宝睿精选,ZSBRJX,zhongshanzhengquan,J00404
PFund,私募,信北01号-第10期,XB01HD10Q,--,P04153
PFund,私募,上海证券01号-第01期,SHZQ01HD01Q,--,P03700
PFund,私募,龙平01号-第10期,LP01HD10Q,--,P03706
PFund,私募,龙平01号-第11期,LP01HD11Q,--,P03707
PFund,私募,龙平01号-第13期,LP01HD13Q,ruidetouzi,P03716
PFund,私募,睿鑫5号(一般级),RX5HYBJ,--,P03781
PFund,私募,睿鑫3号(一般级),RX3HYBJ,--,P03783
PFund,私募,海通私募稳赢03号第01期,HTSMWY03HD01Q,--,P03789
PFund,私募,道鑫3号,DX3H,--,P03790
PFund,私募,金沙二期,JSEQ,--,P03801
PFund,私募,融创稳健系列1号第12期,RCWJXL1HD12Q,--,P03507
PFund,私募,能宏1期,NH1Q,--,P03522
PFund,私募,财富(绿宝石),CFLBS,gelinshitong,P03524
PFund,私募,兴业利丰新型证券投资,XYLFXXZQTZ,--,P03528
PFund,私募,上信-H-1001安心进取伞形,SXH1001AXJQSX,--,P03534
PFund,私募,紫晶石单一(T-0203),ZJSDYT0203,--,P03540
PFund,私募,金樽1期,JZ1Q,--,P03543
PFund,私募,汇鑫39号(宏源5号),HX39HHY5H,--,P02938
PFund,私募,融安1号(第05期),RA1HD05Q,--,P02949
PFund,私募,融泰稳健01期-第8期,RTWJ01QD8Q,--,P02961
PFund,私募,融泰稳健01期-第1期,RTWJ01QD1Q,--,P02962
PFund,私募,融金25号-第03期,RJ25HD03Q,--,P02967
PFund,私募,众达2号,ZD2H,--,P02979
PFund,私募,融金30号-第3期,RJ30HD3Q,--,P02981
PFund,私募,富鑫稳健,FXWJ,--,P03000
PFund,私募,东华软件可转债投资,DHRJKZZTZ,--,P02907
PFund,私募,毕力信立古投资1期,BLXLGTZ1Q,--,P02919
PFund,私募,棕石量化中性策略2号,ZSLHZXCL2H,zongshi,P04814
PFund,私募,智赢1号,ZY1H,--,P04815
PFund,私募,锦尚01号第03期,JS01HD03Q,--,P03958
PFund,私募,融享01号-第2期,RX01HD2Q,--,P04007
PFund,私募,融福1号-第1期,RF1HD1Q,--,P04010
PFund,私募,汇金聚富IX期,HJJFIXQ,--,P04019
PFund,私募,海通伞形宝01号,HTSXB01H,--,P04033
PFund,私募,山证明勇证券投资,SZMYZQTZ,--,P04044
PFund,私募,融福1号-第8期,RF1HD8Q,--,P04053
PFund,私募,信北02号-第04期,XB02HD04Q,--,P04090
PFund,私募,融福1号-第15期,RF1HD15Q,--,P04094
PFund,私募,融赢中信证券5号第11期,RYZXZQ5HD11Q,--,P02838
PFund,私募,融赢长江1号(第2期),RYCJ1HD2Q,--,P02840
PFund,私募,汇金聚富1期第30期,HJJF1QD30Q,--,P02848
PFund,私募,精准·见龙,JZJL,jingzhun,P03013
PFund,私募,增强57号-第04期,ZQ57HD04Q,--,P03046
PFund,私募,信北1号-第3期,XB1HD3Q,--,P03052
PFund,私募,融赢华泰3号第5期,RYHT3HD5Q,--,P03056
PFund,私募,财富1号陕国投,CF1HSGT,--,P04969
PFund,私募,朱雀漂亮阿尔法尊享R期,ZQPLAEFZXRQ,zhuque,P04331
PFund,私募,嘉伦7号,JL7H,jialun,P04339
PFund,私募,博弈量化保本1号,BYLHBB1H,--,P04345
PFund,私募,朱雀漂亮阿尔法尊享N期,ZQPLAEFZXNQ,zhuque,P04351
PFund,私募,顺势天成,SSTC,heshuntiancheng,P04386
PFund,私募,汇尊对冲趋势跟踪,HZDCQSGZ,huizuntouzi,P04391
PFund,私募,融安1号(第11期),RA1HD11Q,--,P02958
PFund,私募,融泰稳健01期-第2期,RTWJ01QD2Q,--,P02959
PFund,私募,太平洋红珊瑚债券分级B,TPYHSHZQFJB,taipingyangzhengquan,J00467
PFund,私募,日信长安1号,RXCA1H,rixinzhengquan,J00479
PFund,私募,承周稳健,CZWJ,chengzhouzichan,P04916
PFund,私募,黄金优选12期4号,HJYX12Q4H,zhanbo,P02515
PFund,私募,尊嘉ALPHA尊享J期,ZJALPHAZXJQ,zunjiazichan,P02339
PFund,私募,尊嘉ALPHA尊享M期,ZJALPHAZXMQ,zunjiazichan,P02340
PFund,私募,吉祥宝01期-第4期,JXB01QD4Q,--,P03592
PFund,私募,裕晋1期,YJ1Q,yujin,P03085
PFund,私募,宝晟新兴,BSXX,--,P03098
PFund,私募,汇鑫27号,HX27H,--,P03264
PFund,私募,民生财富证券投资,MSCFZQTZ,--,P03275
PFund,私募,盈融达量化对冲2期,YRDLHDC2Q,yingrongda,P03873
PFund,私募,持赢QJ,CYQJ,chiying,P03885
PFund,私募,R2007ZX065(宝晟2期),R2007ZX065BS2Q,huabaoxintuo,P03918
PFund,私募,重阳对冲1号尊享P期,CYDC1HZXPQ,chongyang,P04179
PFund,私募,金牛7号定增,JN7HDZ,xingtanlianhe,P04204
PFund,私募,融金08号-第25期,RJ08HD25Q,--,P04218
PFund,私募,融金08号-第13期,RJ08HD13Q,--,P04220
PFund,私募,乐丁量化1号,LDLH1H,--,P04229
PFund,私募,重阳对冲1号尊享E期,CYDC1HZXEQ,chongyang,P02145
PFund,私募,重阳对冲1号尊享F期,CYDC1HZXFQ,chongyang,P02146
PFund,私募,重阳对冲1号尊享M期,CYDC1HZXMQ,chongyang,P02147
PFund,私募,重阳对冲1号尊享N期,CYDC1HZXNQ,chongyang,P02148
PFund,私募,重阳对冲1号尊享O期,CYDC1HZXOQ,chongyang,P02149
PFund,私募,上海衍金1号,SHYJ1H,shanghaiyanjin,M00125
PFund,私募,锦尚01号第07期,JS01HD07Q,--,P04113
PFund,私募,黄金优选17期5号,HJYX17Q5H,yingfengziben,P04117
PFund,私募,锦尚02号第02期,JS02HD02Q,--,P04124
PFund,私募,信北01号-第08期,XB01HD08Q,--,P04140
PFund,私募,东方红-量化3号,DFH-LH3H,dongfanghongziguan,J00385
PFund,私募,中航兴航2号A,ZHXH2HA,zhonghangzhengquan,J00532
PFund,私募,光大阳光集结号套利宝一期,GDYGJJHTLBYQ,guangdazhengquan,J00459
PFund,私募,长江超越理财乐享收益风险,CJCYLCLXSYFX,zhangjiangzhengquan,J00460
PFund,私募,广发量化对冲1期,GFLHDC1Q,guangfazichanguanli,J00316
PFund,私募,东兴金选稳赢8号稳健型,DXJXWY8HWJX,dongxingzhengquan,J00317
PFund,私募,东方红-量化2号,DFH-LH2H,dongfanghongziguan,J00162
PFund,私募,方得汇金1号(第01期),FDHJ1HD01Q,--,P02975
PFund,私募,盛唐18号,ST18H,--,P02997
PFund,私募,鼎轩飞跃2,DXFY2,yuhuitouzi,P04759
PFund,私募,百洋常青对冲套利2号,BYCQDCTL2H,--,P04764
PFund,私募,环球巨富量化一期,HQJFLHYQ,huanqiujufu,P04777
PFund,私募,展博新兴产业B类,ZBXXCYBL,zhanbo,P04784
PFund,私募,自然道熙德,ZRDXD,shanghaizirandao,P04678
PFund,私募,恒鹰01号,HY01H,--,P03494
PFund,私募,福泉超越01号-第03期,FQCY01HD03Q,--,P03499
PFund,私募,毕立信稳健第05期,BLXWJD05Q,--,P03500
PFund,私募,双赢(10期),SY10Q,danshuiquan,P03529
PFund,私募,积极策略2号,JJCL2H,huaxiajijin,P03531
PFund,私募,鹏扬3期安享4号,PY3QAX4H,pengyang,P03551
PFund,私募,开阳5期,KY5Q,--,P03556
PFund,私募,嘉实股票精选1号,JSGPJX1H,jiashijijin,P02903
PFund,私募,金狮21号,JS21H,--,P02906
PFund,私募,玄铁石信托计划,XTSXTJH,--,P02909
PFund,私募,吉祥宝1期,JXB1Q,--,P02944
PFund,私募,尊嘉ALPHA尊享K期,ZJALPHAZXKQ,zunjiazichan,P02341
PFund,私募,尊嘉ALPHA尊享L期,ZJALPHAZXLQ,zunjiazichan,P02381
PFund,私募,鼎萨2期,DS2Q,dingsa,P02469
PFund,私募,保盈量化1号,BYLH1H,pinpoint,P02289
PFund,私募,上善若水3期,SSRS3Q,shangshanruoshui,P02611
PFund,私募,金锝6号,JD6H,jindezichan,P02401
PFund,私募,金锝5号尊享A期,JD5HZXAQ,jindezichan,P02612
PFund,私募,秦煌大秦汇富套利1号,QHDQHFTL1H,dongkai,P02617
PFund,私募,尊嘉ALPHA尊享O期,ZJALPHAZXOQ,zunjiazichan,P02097
PFund,私募,朱雀阿尔法尊享A期,ZQAEFZXAQ,zhuque,P02102
PFund,私募,金狮194号,JS194H,--,P02702
PFund,私募,恒丰美林定增发一期,HFMLDZFYQ,--,P02715
PFund,私募,和聚10期,HJ10Q,heju,P02606
PFund,私募,弘尚成长精选2号,HSCZJX2H,hongshangziguan,250086
PFund,私募,天宝3号(普通),TB3HLH,yuankang,P04843
PFund,私募,浦江之星23号第10期,PJZX23HD10Q,--,P02792
PFund,私募,莞太前海一线对冲,WTQHYXDC,qianhaiyixian,P03975
PFund,私募,融享01号-第1期,RX01HD1Q,--,P03997
PFund,私募,信北1号-第2期,XB1HD2Q,--,P04003
PFund,私募,月月盈-第1期,YYYD1Q,--,P04023
PFund,私募,汇金聚富IX期第2期,HJJFIXQD2Q,--,P04047
PFund,私募,惠正成长证券投资,HZCZZQTZ,huizheng,P04048
PFund,私募,隆元系列第1期-第5期,LYXLD1QD5Q,--,P03641
PFund,私募,融盛稳健01号增强15号8期,RSWJ01HZQ15H8Q,--,P03642
PFund,私募,朱雀漂亮阿尔法尊享Q期,ZQPLAEFZXQQ,zhuque,P04330
PFund,私募,朱雀漂亮阿尔法尊享T期,ZQPLAEFZXTQ,zhuque,P04333
PFund,私募,富善安享套利2号,FSAXTL2H,fushantouzi,P04335
PFund,私募,淡水泉尊享D期,DSQZXDQ,danshuiquan,P04338
PFund,私募,黑森一号,HSYH,heisen,P04341
PFund,私募,汇誉财富1号,HYCF1H,shanxihuiyu,P04361
PFund,私募,义顺基金,YSJJ,--,P03867
PFund,私募,海通伞形宝01号-第41期,HTSXB01HD41Q,--,P04213
PFund,私募,中金一号,ZJYH,zhongjin,J00005
PFund,私募,东方红-量化1号,DFH-LH1H,dongfanghongziguan,J00069
PFund,私募,金石1号,JS1H,jinshi,P07652
PFund,私募,融享02号第6期,RX02HD6Q,--,P03727
PFund,私募,上信-H-1003安心进取伞形,SXH1003AXJQSX,--,P03568
PFund,私募,融金30号-第2期,RJ30HD2Q,--,P02978
PFund,私募,大观一号,DGYH,--,P02720
PFund,私募,点击成金15号,DJCJ15H,--,P03344
PFund,私募,融安1号(第08期),RA1HD08Q,--,P02955
PFund,私募,恒大1号,HD1H,--,P04657
PFund,私募,鼎轩进取2,DXJQ2,yuhuitouzi,P04760
PFund,私募,太极2式,TJ2S,--,P04788
PFund,私募,中钢投资套利优选,ZGTZTLYX,zhonggang,P04797
PFund,私募,铭深1号,MS1H,shanghaimingshen,P03791
PFund,私募,方正融金01号-第32期,FZRJ01HD32Q,--,P03794
PFund,私募,火凤凰量化一号,HFHLHYH,--,P02786
PFund,私募,定增宝六期,DZBLQ,--,P02822
PFund,私募,东方趋势���合资金,DFQSJHZJ,--,P02832
PFund,私募,汇金聚富V期第1期,HJJFVQD1Q,--,P03023
PFund,私募,柒熙资本壹号,QXZBYH,--,P03025
PFund,私募,增强76号融安1号,ZQ76HRA1H,--,P02856
PFund,私募,稳健02号第9期,WJ02HD9Q,--,P02869
PFund,私募,稳健02号第11期,WJ02HD11Q,--,P02871
PFund,私募,兴隆1号(第1期)(中融),XL1HD1QZR,--,P02883
PFund,私募,大宗宝(第1期),DZBD1Q,--,P04709
PFund,私募,汉汇66号,HH66H,--,P04734
PFund,私募,融商共赢01号第06期,RSGY01HD06Q,--,P04826
PFund,私募,聚星05号第01期,JX05HD01Q,--,P04285
PFund,私募,祥熙乾元稳健,XXQYWJ,xiangxi,P04299
PFund,私募,华西财富通01号-第10期,HXCFT01HD10Q,--,P04307
PFund,私募,盈瀚2号,YH2H,yinghantouzi,P04315
PFund,私募,赢石趋势,YSQS,yingshi(wuhan),P04322
PFund,私募,君和富由1号,JHFY1H,--,P04334
PFund,私募,信北01号-第13期,XB01HD13Q,--,P04340
PFund,私募,汇信-普尔2号,HXPE2H,puer,P04357
PFund,私募,阿超投资1号,ACTZ1H,hangzhouachao,P04364
PFund,私募,互腾1号,HT1H,fuxingzhiguangtouzi,P04368
PFund,私募,现金汇裕0402号,XJHY0402H,--,P04379
PFund,私募,现金汇裕0401号,XJHY0401H,--,P04382
PFund,私募,蓝之舰2期远见,LZJ2QYJ,lanzhijiantouzi,P04403
PFund,私募,银石5期,YS5Q,yinshitouzi,P04239
PFund,私募,铀链大盘波段1号,YLDPBD1H,youliantouzi,P04241
PFund,私募,顺鑫定增天首3号,SXDZTS3H,tianshou,P07148
PFund,私募,广发期智天弘天方FOF1期,GFQZTHTFFOF1Q,guizhouyoushan,P07149
PFund,私募,麦田三号,MTSH,maitian,P04389
PFund,私募,天下一号,TXYH,--,P04416
CPFund,私募,麦盛中国成长,MSZGCZ,maishengzichan,P04488
PFund,私募,汇鑫15号(东海1号),HX15HDH1H,--,P02807
PFund,私募,融达稳赢01号-第1期,RDWY01HD1Q,--,P02819
PFund,私募,定增宝四期,DZBSQ,--,P02827
PFund,私募,国泰君安君享丰利,GTJAJXFL,guotaijunanzhengquan,J00405
PFund,私募,黄金优选21期1号,HJYX21Q1H,zhanbo,P04375
PFund,私募,鸿元1号,HY1H,hongyuankonggujituan,P04482
PFund,私募,融赢长城1号第11期,RYCC1HD11Q,--,P02780
PFund,私募,瑞孚汇通2012,RFHT2012,--,P02815
PFund,私募,平安金元稳定套利1号,PAJYWDTL1H,yuanjianziben,S20569
PFund,私募,稳增2期,WZ2Q,yingrongda,P05360
PFund,私募,锐越财富5号基金,RYCF5HJJ,ruiyue,S20225
PFund,私募,倚天徽商中国梦2号,YTHSZGM2H,yitiantouzi,S20820
PFund,私募,倚天徽商中国梦3号,YTHSZGM3H,yitiantouzi,S20821
